,teks,label,clean_teks
1174,"Sniffing merupakan metode serangan yang memantau atau memegang kendali semua paket yang dikirim melalui media komunikasi berbentuk kabel ataupun wireless., ",1,sniffing metode serang pantau pegang kendali paket kirim media komunikasi bentuk kabel wireless
1175,"Sniffing adalah teknik untuk memantau setiap paket yang mengarah ke jaringan lalu perangkat lunak atau perangkat keras yang memantau semua lalu lintas yang mengarah ke jaringan., ",1,sniffing teknik pantau paket arah jaring perangkat lunak perangkat keras pantau lintas arah jaring
1176,"jurnal yang mempunyai kemiripan dengan tema yang penulis ambil yaitu penyalahgunaan wifi publik terhadap orang awam yang ada di Indonesia., ",1,jurnal mirip tema tulis ambil penyalahgunaan wifi publik orang awam indonesia
1177,"penyalahgunaan wifi publik terhadap orang awam yang ada di Indonesia., ",1,penyalahgunaan wifi publik orang awam indonesia
1178,"pencarian pertama dilakukan berdasarkan tahun terbit, dengan menggunakan kata kunci pada tema jurnal ini yaitu “Penyalahgunaan Wifi Publik Terhadap Orang Awam yang Ada di Indonesia”., ",1,cari dasar terbit kunci tema jurnal penyalahgunaan wifi publik orang awam indonesia
1179,"Dalam penelitian ini menggunakan simulator GNS3 untuk mendesain dan mensimulasikan topologi keamanan jaringan., ",1,teliti simulator gns desain simulasi topologi aman jaring
1180,"Berdasarkan penelitian yang telah dilakukan bahwasanya simulator GNS3 dapat dengan mudah ditentukan dalam mendesain topologi jaringan maupun dalam mensimulasikan pengujian keamanan jaringan khususnya pada metode keamanan Port Knocking., ",1,dasar teliti simulator gns mudah tentu desain topologi jaring simulasi uji aman jaring metode aman port knocking
1181,"Berdasarkan penelitian yang telah dilakukan juga didapatkan hasil bahwasanya metode Port Knocking dapat diterapkan untuk mengakses Router dari akses orang lain yang tidak berhak mengaksesnya., ",1,dasar teliti dapat hasil metode port knocking terap akses router akses orang hak akses
1182,"Menurut temuan penelitian, keamanan jaringan dapat diimplementasikan dalam serangan DDOS menggunakan perangkat lunak LOIC dan Model Proses Forensik., ",1,temu teliti aman jaring implementasi serang ddos perangkat lunak loic model proses forensik
1183,"Berdasarkan hasil pengujian pada saat user menggunakan protokol HTTP untuk melakukan aktivitas internet maka didapat tidak adanya gangguan dalam jaringan access point., ",1,dasar hasil uji user protokol http aktivitas internet ganggu jaring access point
1184,"Dalam mendeteksi serangan paket sniffing diindikasi arp spoof menggunakan snort, agar dapat memonitoring serangan paket sniffing secara otomatis snort akan memberikan alert berupa (Attempted ARP cache overwrite attack)., ",1,deteksi serang paket sniffing indikasi arp spoof snort memonitoring serang paket sniffing otomatis snort alert attempted arp cache overwrite attack
1185,"sehingga meningkatkan keamanan terhadap peretasan yang dapat dilakukan oleh orang-orang yang tidak bertanggung jawab, ",1,tingkat aman retas orangorang tanggung
1186,"Berdasarkan hasil implementasi sistem keamanan jaringan komputer dengan metode port knocking untuk mengurangi serangan pada server, port knocking dapat menentukan port yang dapat diakses dan tidak dapat diakses oleh client., ",1,dasar hasil implementasi sistem aman jaring komputer metode port knocking kurang serang server port knocking tentu port akses akses client
1187,"Apabila port tidak mendapat akses client, maka tidak dapat melakukan sharing file atau berkomunikasi dengan server., ",1,port akses client sharing file komunikasi server
1188,"Kecepatan bandwidth yang kurang maksimal dikarenakan banyak pengguna yang memakai secara bersamaan., ",1,cepat bandwidth maksimal guna pakai sama
1189,"Perlunya sistem proteksi dalam penggunaan internet dengan menambahkan Demiliterized Zone (DMZ)., ",1,sistem proteksi guna internet demiliterized zone dmz
1190,"Berdasarkan analisis kuantitatif penulis terhadap dokumen strategi keamanan siber Korea Selatan, ",1,dasar analisis kuantitatif tulis dokumen strategi aman siber korea selatan
1191,"konteks strategi keamanan siber Korea Selatan meliputi aspek keamanan siber nasional, kesadaran keamanan siber, ancaman dunia maya, aturan internasional, undang-undang, dan regulasi nasional, krisis siber nasional, kejahatan siber, infrastruktur siber dan terbuka., ",1,konteks strategi aman siber korea selatan liput aspek aman siber nasional sadar aman siber ancam dunia maya atur internasional undangundang regulasi nasional krisis siber nasional jahat siber infrastruktur siber buka
1192,"Pendekatan Korea Selatan terhadap keamanan siber menciptakan kesenjangan mendasar dalam privasi individu saat mengakses dunia maya., ",1,dekat korea selatan aman siber cipta senjang dasar privasi individu akses dunia maya
1193,"Seringkali, suatu ancaman tidak dikenali sampai muncul di jaringan dan oleh karena itu dapat diabaikan dalam situasi ancaman yang dianggap sebagai bagian dari penilaian risiko., ",1,seringkali ancam nali muncul jaring abai situasi ancam anggap nilai risiko
1194,"Mengelola jaringan tangguh menggunakan kerangka kerja ini mengakui dan menekankan interaksi antara setiap area organisasi pada setiap tahap siklus manajemen peristiwa., ",1,kelola jaring tangguh kerangka kerja aku tekan interaksi area organisasi tahap siklus manajemen peristiwa
1195,"Kedua, ketahanan jaringan tergantung pada efektivitas semua aspek organisasi sepanjang siklus manajemen acara di empat bidang (SDM, infrastruktur, wawasan, dan regulasi) telah ditentukan., ",1,tahan jaring gantung efektivitas aspek organisasi siklus manajemen acara bidang sdm infrastruktur wawas regulasi tentu
1196,"Hal ini terlihat pada cyber yang digunakan sebagai senjata untuk menyerang negara lain melalui sistem teknologi yang dampaknya dapat merugikan perekonomian, budaya, keuangan, masyarakat, bahkan pertumbuhan demografi dari negara tersebut., ",1,cyber senjata serang negara sistem teknologi dampak rugi ekonomi budaya uang masyarakat tumbuh demografi negara
1197,"Analisis peristiwa seperti pengumuman dan laporan media menunjukkan korelasi yang lemah antara pengumuman dan kampanye serangan siber terkait yang menggunakan peristiwa ini sebagai pengait untuk meningkatkan peluang keberhasilan asosiasi., ",1,analisis peristiwa umum lapor media korelasi lemah umum kampanye serang siber kait peristiwa kait tingkat peluang hasil asosiasi
1198,"Pandemi Covid- 9 dan meningkatnya tingkat serangan siber yang ditimbulkannya memiliki implikasi yang lebih luas di luar tujuan-tujan ini., ",1,pandemi covid tingkat tingkat serang siber timbul milik implikasi luas tujuantujan
1199,"Studi ini menunjukkan apa yang dapat digambarkan sebagai pandangan depan dan belakang yang pengecut antara peristiwa dan serangan siber [24]., ",1,studi gambar pandang kecut peristiwa serang siber
1200,"Ancaman siber dewasa ini merupakan salah satu ancaman serius yang dapat berkisar dari tingkat individu hingga tingkat nasional., ",1,ancam siber dewasa salah ancam serius kisar tingkat individu tingkat nasional
1201,"Ada beberapa jenis metode serangan dunia maya, seperti spionase dunia maya., ",1,jenis metode serang dunia maya spionase dunia maya
1202,"sabotase, sabotase, dan serangan jaringan listrik., ",1,sabotase sabotase serang jaring listrik
1203,"Ada dua jenis modus operandi yang digunakan oleh peretas untuk melakukan kejahatan dunia maya, yaitu peretasan fisik dan peretasan logis. Secara logika, hacking adalah modus yang paling sering digunakan oleh para hacker., ",1,jenis modus operandi retas jahat dunia maya retas fisik retas logis logika hacking modus hacker
1204,"yang berpotensi buruk dari spyware predator ini., ",1,potensi buruk spyware predator
1205,"Mengingat insiden dengan dua politisi Mesir, ada kemungkinan pejabat Indonesia juga menjadi sasaran pemasangan spyware predator ini., ",1,insiden politis mesir jabat indonesia sasar pasang spyware predator
1206,"terdapat predatory spyware pada ponsel pejabat Indonesia adalah penjualan data yang telah diambil oleh hacker kepada pihak ketiga, yang tentunya membahayakan keamanan nasional [25]., ",1,predatory spyware ponsel jabat indonesia jual data ambil hacker tiga bahaya aman nasional
1207,"Kompleksitas ancaman yang terus berkombinasi dan bersinergi terutama terkait ancaman serangan siber, ",1,kompleksitas ancam kombinasi sinergi kait ancam serang siber
1208,"serta menambah orang orang ahli yang kompeten di bidang siber, ",1,tambah orang orang ahli kompeten bidang siber
1209,"untuk menambah kesadaran akan pentingnya hal ini yang kemudian berimplikasi pada meningkatnya ketertarikan publik akan ancaman siber dan kemungkinan Cyber War., ",1,tambah sadar implikasi tingkat tari publik ancam siber cyber war
1210,"Indonesia menjadi negara yang aman dari ancaman siber, memiliki sistem pertahanan siber yang kuat dan memiliki banyak ahli yang kompeten di sektor pertahanan siber., ",1,indonesia negara aman ancam siber milik sistem tahan siber kuat milik ahli kompeten sektor tahan siber
1211,"Keamanan jaringan komputer adalah masalah yang harus diperhatikan oleh setiap pengguna komputer., ",1,aman jaring komputer perhati guna komputer
1212,"Perlu diperhatikan dalam melakukan pembersihan tautan ilegal, situs-situs phising, spam, dan semacamnya., ",1,perhati bersih taut ilegal situssitus phising spam macam
1213,"Hasil implementasi dari praktik simulasi pada penelitian tersebut dapat disimpulkan bahwa Access Control List (ACL) pada jaringan Virtual Local Area Network (VLAN) di Perusahaan X berhasil diterapkan., ",1,hasil implementasi praktik simulasi teliti simpul access control list acl jaring virtual local area network vlan usaha x hasil terap
1214,"Dari pengujian didapatkan jaringan nirkabel yang menggunakan Captive Portal dan RADIUS Server dapat menangkal Man In The Middle Attack dan Eavesdropping, ",1,uji dapat jaring nirkabel captive portal radius server tangkal man in the middle attack eavesdropping
1215,"namun tidak dapat menghalau Denial of Service, Authentication Attack Tunggal dan Mac Address Spoofing., ",1,halau denial of service authentication attack tunggal mac address spoofing
1216,"Sedangkan dengan ditambahkannya lapisan autentikasi dengan enkripsi seperti WPA atau WPA2 segala jenis serangan Penetration Test dapat digagalkan [30]., ",1,tambah lapis autentikasi enkripsi wpa wpa jenis serang penetration test gagal
1217,"Dari hasil pengujian didapat bahwa Snort-IDS ssangat reaktif dalam menyikapi paket-paket yang terdeteksi sebagai gangguan. Snort-IDS juga mampu mendeteksi penyerangan-penyerang yang dikategorikan sebagai Denial of Service (DoS) seperti PingFlood, Syn Attack, TCP dan UDP Attack., ",1,hasil uji snortids ssangat reaktif sikap paketpaket deteksi ganggu snortids deteksi penyeranganpenyerang kategori denial of service dos pingflood syn attack tcp udp attack
1218,"Namun, secara default, Snort memiliki keterbatasan dari segi rules yang ada, maka tidak cukup hanya dengan menerapkan Intrusion Detection System (IDS)., ",1,default snort milik batas segi rules terap intrusion detection system ids
1219,"Perlu juga dilengkapi dan diterapkan dengan Intrusion Prevention System (IPS) [3 ]., ",1,lengkap terap intrusion prevention system ips
1220,"ketika user mengetikkan URL address maka situs-situs terlarang akan difilter oleh proxy server., ",1,user etik url address situssitus larang filter proxy server
1221,"Dengan adanya pembagian bandwitdth dapat dilakukan berdasarkan IP dari masing-masing Access Point dan interface yang terhubung ke mikrotik, ",1,bagi bandwitdth dasar ip masingmasing access point interface hubung mikrotik
1222,"sehingga mendapatkan bandwidth untuk target upload 256k dan target download 256k dengan kestabilan dan kecepatan transfer data yang cenderung sama [32]., ",1,bandwidth target upload k target download k stabil cepat transfer data cenderung
1223,"Website pemerintah di negara bagian Sumatera Utara antara lain SQL Injection, Blind SQL Injection dan lain-lain mengandung banyak kerentanan keamanan., ",1,website perintah negara sumatera utara sql injection blind sql injection lainlain kandung rentan aman
1224,"Dari hasil rancangan jaringan komputer menggunakan metode Network Development Life Cycle (NDLC) dapat disimpulkan Rumah Shalom Mahanaim telah menjadi lebih baik., ",1,hasil rancang jaring komputer metode network development life cycle ndlc simpul rumah shalom mahanaim
1225,"Banyak konfigurasi dan penerapan dari beberapa tahapan yang dilalui agar jaringan yang digunakan lebih optimal dapat menggunakan pengaturan management bandwidth, penerapan firewall filter dan limit up time untuk membatasi waktu pengguna internet., ",1,konfigurasi terap tahap jaring optimal atur management bandwidth terap firewall filter limit up time batas guna internet
1226,"konfigurasi L7 Protocol, penerapan VLAN, penggunaan autentikasi login jaringan dan monitoring., ",1,konfigurasi l protocol terap vlan guna autentikasi login jaring monitoring
1227,"Hasil penelitian didapat dengan adanya keamanan jaringan komputer menggunakan VPN dengan metode PPTP dapat mempermudah pekerjaan teknisi IT untuk mengontrol dan mengatasi permasalahan-permasalahan jaringan yang ada di perusahaan dari jarak jauh, tanpa mengharuskan untuk datang langsung ke tempat [35]., ",1,hasil teliti aman jaring komputer vpn metode pptp mudah kerja teknisi it kontrol atas permasalahanpermasalahan jaring usaha jarak harus langsung
