teks,label
"Kedua, ketahanan jaringan tergantung pada efektivitas semua aspek organisasi sepanjang siklus manajemen acara di empat bidang (SDM, infrastruktur, wawasan, dan regulasi) telah ditentukan., ",1
"Hal ini terlihat pada cyber yang digunakan sebagai senjata untuk menyerang negara lain melalui sistem teknologi yang dampaknya dapat merugikan perekonomian, budaya, keuangan, masyarakat, bahkan pertumbuhan demografi dari negara tersebut., ",1
"Analisis peristiwa seperti pengumuman dan laporan media menunjukkan korelasi yang lemah antara pengumuman dan kampanye serangan siber terkait yang menggunakan peristiwa ini sebagai pengait untuk meningkatkan peluang keberhasilan asosiasi., ",1
"Pandemi Covid- 9 dan meningkatnya tingkat serangan siber yang ditimbulkannya memiliki implikasi yang lebih luas di luar tujuan-tujan ini., ",1
"Studi ini menunjukkan apa yang dapat digambarkan sebagai pandangan depan dan belakang yang pengecut antara peristiwa dan serangan siber [24]., ",1
"Ancaman siber dewasa ini merupakan salah satu ancaman serius yang dapat berkisar dari tingkat individu hingga tingkat nasional., ",1
"Ada beberapa jenis metode serangan dunia maya, seperti spionase dunia maya., ",1
"sabotase, sabotase, dan serangan jaringan listrik., ",1
"Ada dua jenis modus operandi yang digunakan oleh peretas untuk melakukan kejahatan dunia maya, yaitu peretasan fisik dan peretasan logis. Secara logika, hacking adalah modus yang paling sering digunakan oleh para hacker., ",1
"yang berpotensi buruk dari spyware predator ini., ",1
"Mengingat insiden dengan dua politisi Mesir, ada kemungkinan pejabat Indonesia juga menjadi sasaran pemasangan spyware predator ini., ",1
"terdapat predatory spyware pada ponsel pejabat Indonesia adalah penjualan data yang telah diambil oleh hacker kepada pihak ketiga, yang tentunya membahayakan keamanan nasional [25]., ",1
"Kompleksitas ancaman yang terus berkombinasi dan bersinergi terutama terkait ancaman serangan siber, ",1
"serta menambah orang orang ahli yang kompeten di bidang siber, ",1
"untuk menambah kesadaran akan pentingnya hal ini yang kemudian berimplikasi pada meningkatnya ketertarikan publik akan ancaman siber dan kemungkinan Cyber War., ",1
"Indonesia menjadi negara yang aman dari ancaman siber, memiliki sistem pertahanan siber yang kuat dan memiliki banyak ahli yang kompeten di sektor pertahanan siber., ",1
"Keamanan jaringan komputer adalah masalah yang harus diperhatikan oleh setiap pengguna komputer., ",1
"Perlu diperhatikan dalam melakukan pembersihan tautan ilegal, situs-situs phising, spam, dan semacamnya., ",1
"Hasil implementasi dari praktik simulasi pada penelitian tersebut dapat disimpulkan bahwa Access Control List (ACL) pada jaringan Virtual Local Area Network (VLAN) di Perusahaan X berhasil diterapkan., ",1
"Dari pengujian didapatkan jaringan nirkabel yang menggunakan Captive Portal dan RADIUS Server dapat menangkal Man In The Middle Attack dan Eavesdropping, ",1
"namun tidak dapat menghalau Denial of Service, Authentication Attack Tunggal dan Mac Address Spoofing., ",1
"Sedangkan dengan ditambahkannya lapisan autentikasi dengan enkripsi seperti WPA atau WPA2 segala jenis serangan Penetration Test dapat digagalkan [30]., ",1
"Dari hasil pengujian didapat bahwa Snort-IDS ssangat reaktif dalam menyikapi paket-paket yang terdeteksi sebagai gangguan. Snort-IDS juga mampu mendeteksi penyerangan-penyerang yang dikategorikan sebagai Denial of Service (DoS) seperti PingFlood, Syn Attack, TCP dan UDP Attack., ",1
"Namun, secara default, Snort memiliki keterbatasan dari segi rules yang ada, maka tidak cukup hanya dengan menerapkan Intrusion Detection System (IDS)., ",1
"Perlu juga dilengkapi dan diterapkan dengan Intrusion Prevention System (IPS) [3 ]., ",1
"ketika user mengetikkan URL address maka situs-situs terlarang akan difilter oleh proxy server., ",1
"Dengan adanya pembagian bandwitdth dapat dilakukan berdasarkan IP dari masing-masing Access Point dan interface yang terhubung ke mikrotik, ",1
"sehingga mendapatkan bandwidth untuk target upload 256k dan target download 256k dengan kestabilan dan kecepatan transfer data yang cenderung sama [32]., ",1
"Website pemerintah di negara bagian Sumatera Utara antara lain SQL Injection, Blind SQL Injection dan lain-lain mengandung banyak kerentanan keamanan., ",1
"Dari hasil rancangan jaringan komputer menggunakan metode Network Development Life Cycle (NDLC) dapat disimpulkan Rumah Shalom Mahanaim telah menjadi lebih baik., ",1
"Banyak konfigurasi dan penerapan dari beberapa tahapan yang dilalui agar jaringan yang digunakan lebih optimal dapat menggunakan pengaturan management bandwidth, penerapan firewall filter dan limit up time untuk membatasi waktu pengguna internet., ",1
"konfigurasi L7 Protocol, penerapan VLAN, penggunaan autentikasi login jaringan dan monitoring., ",1
"Hasil penelitian didapat dengan adanya keamanan jaringan komputer menggunakan VPN dengan metode PPTP dapat mempermudah pekerjaan teknisi IT untuk mengontrol dan mengatasi permasalahan-permasalahan jaringan yang ada di perusahaan dari jarak jauh, tanpa mengharuskan untuk datang langsung ke tempat [35]., ",1
"Berdasarkan pemabahasan dan hasil uji coba yang telah diuraikan, rancangan jaringan komputer Local Area Network (LAN) dan Wireless Fidelity (WiFi) area berbasis mikrotik router dapat diimplementasikan pada SMAN 4 Praya., ",1
"Konfigurasi jaringan hotspot berbasis mikrotik RB750 ini menggunakan topologi star, ",1
"Sistem keamanan yang digunakan pada jaringan wireless telah diatur dari server mikrotik melalui konfigurasi IP hotspot menggunakan software Winbox V.3.0;, ",1
"Jaringan ini menggunakan konfigurasi rate limits pada user profile hotspot sebagai manajemen bandwidth pada setiap user dengan tujuan agar pengguna jaringan dapat berjalan dengan lancar dan stabil sesuai dengan kebutuhan pengguna [37]., ",1
"Berdasarkan penelitian tersebut dapat disimpulkan dengan diterapkannya Inter-VLAN routing dapat berjalan pada RB260GS sebagai switch manageable dan RB  00AHX4 sebagai router., ",1
"Sekaligus dapat menjadi solusi untuk meningkatkan performa jaringan dan Inter-VLAN dapat memecah broadcast [38]., ",1
"Dari hasil proses perencanaan dan implementasi perancangan jaringan komputer bahwa akses jaringan di Inspektorat Kabupaten Sumbawa telah merata di setiap ruangan karena telah dipasang access point dengan perangkat pendukung jaringan selain dari modern wireless yang berfungsi untuk memaksimalkan layanan., ",1
"Dan telah tersedia perangkat omada controller yang berfungsi untuk memonitoring perangkat keras jaringan, ",1
"mengatur lalu lintas serta akses data pada jaringan tersebut., ",1
"Hasil analisis keamanan jaringan wireless dengan metode penetration testing pada sebuah institusi memberikan gambaran kelemahan jaringan pada PT Mora Telematika Indonesia yang harus diperhatikan kembali karena memiliki banyak celah untuk dieksploitasi, dan banyak kesempatan bagi siapapun untuk menyerang keamanan jaringan wireless tersebut [40]., ",1
"Hasil yang diperoleh antara lain adalah pelaksanaan desain topologi jaringan hotspot menggunakan Mikrotik RouterOS yang dapat memaksimalkan bandwidth dan meningkatkan kinerja jaringan hotspot., ",1
"Temuan penelitian ini adalah administrator jaringan hotspot dengan Mikrotik RouterOS dapat membatasi bandwidth pengguna berdasarkan paket voucher yang telah dibuat dan tidak membuat bandwidth menarik antar pengguna karena distribusi bandwidth yang sama [4 ]., ",1
"Setiap tahun terdapat jurnal pada setiap website yang membahas tentang analisis keamanan sistem pada wifi, bahkan pada tahun 2022 ini terdapat beberapa jurnal dengan pendekatan kuantitatif yang sebagian besar membahas mengenai perlakuan mengenai keamanan data pada sistem wifi., ",1
"Berdasarkan hasil kajian literatur di atas dapat kita lihat bahwa penyalahgunaan wifi publik sering terjadi pada lokasi yang sering kita singgahi untuk berlibur yaitu di daerah sekitar kafe pada mal., ",1
"Hal tersebut dikarenakan tempat yang strategis untuk bersantai para pengunjung dan sebagai orang awam yang ada di Indonesia kita harus sadar dengan adanya para hacker atau peretas kita harus berhati-hati dalam memakai jaringan internet yang ada di ruang publik., ",1
"Berikut suatu gambaran topologi atau kronologi terjadinya sebuah peretasan data oleh hacker dengan cara menggunakan teknik sniffing:, ",1
"Pada Gambar 2 yakni merupakan gambaran topologi atau kronologi yang umumnya dipakai seluruh pengguna yang dimana para user akan langsung terhubung dengan perangkat router, ",1
"tetapi apabila ketika jaringan tersebut disadap oleh hacker maka gambaran topologi atau kronologi nya akan berubah menjadi pada Gambar 3 berikut ini:, ",1
"inilah yang terjadi apabila koneksi jaringan internet sudah diretas oleh seorang hacker., ",1
"Dengan teknik sniffing, hacker berhasil masuk dan menempatkan dirinya di antara user dan perangkat router yang berarti setiap pengguna melakukan request maka datanya akan nampak oleh peretas apa yang diminta dan begitu pun pada perangkat router yang bekerja menerima request dari pengguna dan melakukan response pada permintaan pengguna yang dimana response tersebut pun akan terlihat oleh hacker yang posisinya sudah berada di antara user dan perangkat router, ",1
"dengan begitu hacker bisa melihat keseluruhan aktivitas user saat menggunakan internet dan juga dapat mencuri data user dengan cara merekam data yang terlintas olehnya., ",1
"Selalu berhati-hati dalam berselancar di dunia internet pada wifi publik terutama yang bersifat gratis, ",1
"jangan memasukkan email dan password sembarangan apabila wifi publik tersebut meminta agar dapat berhasil mengakses koneksi jaringan internet dari wifi publik tersebut, ",1
"dan hindari penggunaan akses wifi publik bersifat gratis yang tidak kita kenal siapa yang punya., ",1
"Meningkatkan pengetahuan terkait penyalahgunaan wifi publik pada orang awam melalui internet juga dapat mencegah hal terjadinya peretasan pada hacker karena sudah mengetahui motif atau apapun yang akan dilakukan olehnya., ",1
"Lalu, bagaimana cara mengatasi apabila kita sebagai pengguna sedang terkena peretasan pada teknik sniffing, ",1
"Yang dapat dilakukan untuk mengatasi hal tersebut yaitu salah satunya dengan cara mematikan koneksi internet pada wifi publik yang terhubung lalu setelah itu lupakan jaringan tersebut agar perangkat tidak dapat terhubung ke jaringan itu lagi secara otomatis., ",1
"Apabila dua buah sistem saling berkomunikasi, hal yang pertama dibutuhkan adalah kesamaan bahasa yang digunakan, sehingga dapat memahami alur proses komunikasi”. , ",1
"Sekumpulan aturan untuk mengatur proses komunikasi ini disebut sebagai protokol komunikasi data., ",1
"membuat aturan baku yang dikenal dengan nama model referensi OSI (Open System Inerconnection)., ",1
"Model Open System Interconection (OSI) diciptakan oleh International Organization for standardization (ISO) yang menyediakan kerangka logika terstruktur bagaimana proses komunikasi data berinteraksi melalui jaringan., ",1
"Standar ini dikembangkan untuk industri komputer agar komputer dapat berkomunikasi pada jaringan yang berbeda secara efisien., ",1
"Model OSI terdiri dari tujuh layer, yaitu physical layer, data link layer, network layer, transport layer, session layer, presentation layer, dan application layer., ",1
"Dari ke tujuh layer tersebut mempunyai 2 (dua) tingkatan layer, yaitu:Lower layer yang meliputi: Physical Layer, Data Link Layer, dan Network Layer dan Upper Layer yang meliputi: Transport Layer, Session Layer, Presentation Layer, dan Aplication Layer., ",1
"Pembagian kategori pada model refersi OSI ditunjukkan pada, ",1
"Transmission Control Protocol/Internet Protocol (TCP/IP) adalah satu set aturan standar komunikasi data yang digunakan dalam proses transfer data dari satu komputer ke komputer lain di jaringan komputer tanpa melihat perbedaan jenis hardware., ",1
"Protokol TCP/IP dikembangkan dalam riset pertama kali oleh Defense Advanced Research Projects Agency (DARPA) di Amerika Serikat dan paling banyak digunakan saat ini yang implementasinya dalam bentuk perangkat lunak (software) di sistem operasi., ",1
"Wireless network atau jaringan nirkabel merupakan jaringan yang terkoneksi dengan menggunakan gelombang udara atau nirkabel (wireless)., ",1
"Teknologi ini terkoneksi tanpa menggunakan kabel atau perangkat elektronika lainnya sebagai media transmisi., ",1
"Jaringan nirkabel biasanya digunakan dalam perangkat seperti telepon selular, Personal Digital Assistant (PDA), GPS, wireless network, televisi satelit, telepon tanpa kabel dan lainnya., ",1
"Jaringan nirkabel merupakan sebuah jaringan yang menggunakan gelombang radio untuk menghubungkan perangkat seperti laptop ke internet., ",1
"Jaringan nirkabel mengacu pada semua jenis jaringan komputer yang tidak terhubung dengan kabel apapun. Implementasi ini berlangsung ditingkat physical layer pada struktur jaringan., ",1
"jaringan nirkabel memiliki beberapa kategori, berdasarkan dari besarnya ukuran fisik dari suatu area yang dapat di-cover., ",1
"Berikut merupakan tipe-tipe jaringan nirkabel, ",1
"Wireless Personal Area Network., ",1
"Wireless Local Area Network., ",1
"Wireless Metropolitan Area Network., ",1
"Wireless Wide Area Network., ",1
"Jaringan Peer-to-Peer / Ad-Hoc Wireless LAN., ",1
"Jaringan Server Based / Wireless Infrastructure., ",1
"Wireless security merupakan sistem keamanan dalam menggunakan jaringan wireless agar mencegah akses yang tidak sah atau kerusakan pada komputer yang menggunakan wireless jaringan., ",1
"WEP(Wired Equivalent Privacy) bisa disebut juga shared Key Authentication adalah suatu metoda pengamanan jaringan nirkabel., ",1
"Shared Key Authentication adalah metoda otentikasi yang membutuhkan penggunaan WEP., ",1
"Enkripsi WEP menggunakan kunci yang dimasukan oleh administrator ke client maupun access point., ",1
"Kunci ini harus cocok dari yang diberikan acces point ke client, dengan yang dimasukan client untuk autentikasi menuju access point., ",1
"WPA (Wifi Protected Access)adalah suatu sistem yang juga dapat diterapkan untuk mengamankan jaringan nirkabel, ",1
"Metoda pengamanan ini diciptakan untuk melengkapi dari sistem sebelumnya yaitu WEP, ",1
"Banyak celah dan kelemahan pada infrastruktur nirkabel yang menggunakan metode WEP., ",1
"Sebagai pengganti dari sistem WEP, WPA mengimplementasikan layer dari IEEE, yaitu layer 802.  i., ",1
"WPA lebih banyak digunakan pada implementasi keamanan jaringan nirkabel, ",1
